x,y
-21.924773,82.629282
-26.940414,82.773327
-26.249790,83.168536
-36.880751,82.711681
-34.838788,83.165789
-26.799725,83.342184
-38.860761,83.530480
-39.736019,82.741894
-40.000000,82.773022
0,0
-20.000000,74.565805
-21.060197,74.649424
-20.631724,75.052567
-22.454871,75.174029
-20.565194,75.189288
-22.501564,75.547570
-20.000000,75.185931
0,0
-24.002441,72.464637
-22.146334,72.145724
-23.152514,72.831159
-24.526436,72.839094
-24.007324,72.464637
-24.002441,72.464637
0,0
-22.003815,74.256657
-20.101320,74.187381
-21.094987,74.443122
-22.001373,74.257572
-22.003815,74.256657
0,0
-22.999924,73.092088
-24.610056,73.429618
-25.758755,73.193408
-23.002670,73.092088
-22.999924,73.092088
0,0
-20.000000,77.872129
-20.886854,78.018616
-21.986725,77.679561
-21.841764,78.140688
-20.000000,78.953079
0,0
-22.400549,70.000000
-22.103914,70.099184
-25.280232,70.419623
-27.180896,70.000000
0,0
-20.000000,76.168612
-21.836576,76.213779
-22.735027,76.704204
-20.000000,76.775311
0,0
-20.000000,79.797208
-20.416876,79.762112
-20.627756,80.112459
-20.000000,80.168612
0,0
-27.800717,70.479438
-25.293660,70.654917
-25.721218,71.090715
-27.800717,70.479438
0,0
-24.020142,72.907149
-21.863737,72.719158
-22.485084,73.009689
-24.020142,72.907149
0,0
-20.017700,74.736400
-20.419928,75.038834
-20.018616,74.735790
-20.017700,74.736400
0,0
-20.000000,75.785000
-21.871672,75.967498
-20.000000,76.143282
0,0
-20.000000,80.557107
-21.277790,80.569924
-20.000000,80.634012
0,0
-20.000000,77.456474
-21.102007,77.540703
-20.000000,77.651789
0,0
-20.241703,77.064927
-21.980926,77.106737
-20.245060,77.068284
-20.241703,77.064927
0,0
-21.498741,77.461357
-20.769055,77.185168
-21.530480,77.466239
-21.498741,77.461357
0,0
-20.000000,80.965438
-20.696117,80.835126
-20.000000,80.965743
0,0
-20.000000,80.634012
-14.785077,80.894636
-12.872816,81.745174
-16.774548,81.929503
-18.398108,81.434501
-20.000000,81.527886
0,0
-18.785077,74.997940
-17.365072,75.025711
-18.049897,75.431907
-18.786297,74.998245
-18.785077,74.997940
0,0
-9.004959,70.827955
-7.938659,71.154192
-9.017777,70.827955
-9.004959,70.827955
0,0
-17.999847,77.667048
-17.756619,77.916991
-18.003510,77.666133
-17.999847,77.667048
0,0
-20.000000,75.185931
-19.603265,75.128862
-19.351797,75.721523
-20.000000,75.785000
0,0
-20.000000,76.775311
-18.281834,76.819867
-18.405127,77.334096
-20.000000,77.456474
0,0
-20.000000,74.289311
-19.645075,74.236210
-18.968795,74.484016
-20.000000,74.565805
0,0
-18.453346,75.999542
-18.451820,75.999237
-19.110094,76.726177
-18.453346,75.999542
0,0
-20.000000,80.168612
-16.107424,80.517433
-20.000000,80.557107
0,0
-20.000000,76.143282
-19.785153,76.163424
-20.000000,76.168612
0,0
-20.000000,77.651789
-19.171740,77.735103
-20.000000,77.872129
0,0
-20.000000,78.953079
-17.631495,79.997406
-20.000000,79.797208
0,0
-20.000000,80.965743
-18.402686,81.265431
-18.378576,81.269398
-20.000000,80.965438
0,0
20.000000,69.725338
19.646601,69.414664
19.720150,69.812924
18.939193,69.624323
19.549859,69.214466
18.148165,69.465324
17.690700,68.670634
16.455940,68.507362
17.904936,68.414588
16.285039,68.376135
16.516670,67.817044
16.003357,68.267185
15.277638,68.062409
15.865110,67.907988
14.849775,67.877775
15.887388,67.579004
14.310826,67.264057
15.472648,67.099870
13.489281,66.951553
13.990692,66.797436
13.017472,66.178225
14.170748,66.323186
12.676585,66.071412
13.200885,65.828183
12.669261,65.923400
12.043946,65.214160
12.960708,65.314260
11.288319,64.878767
12.169986,64.959640
11.385977,64.687419
11.860227,64.448463
11.218433,64.312047
10.955062,64.607767
9.502403,63.645838
10.421607,63.569543
11.385061,64.112764
10.960861,63.447471
9.826505,63.312886
9.675135,63.601282
8.514839,63.382162
8.699168,62.816663
7.882506,62.990005
8.531624,62.668650
6.983444,62.956130
8.147402,62.694896
6.258946,62.585031
7.198291,62.098878
6.684062,62.339971
6.551614,62.104677
5.930877,62.222477
6.313268,62.059510
5.098955,62.193179
5.178302,61.895323
6.845808,61.870909
5.191730,61.882200
4.997330,61.580072
5.855802,61.455863
4.979019,61.421683
5.674220,61.368276
5.231708,61.104601
6.517739,61.197375
6.753338,61.418631
7.328298,61.157092
7.586786,61.493706
7.712520,61.234302
7.123217,60.861982
6.646525,61.175402
5.022354,61.034104
5.589075,60.871748
4.947585,60.808270
5.276570,60.540322
5.799039,60.734112
5.169146,60.374304
5.441672,60.131991
5.765774,60.390784
5.546654,59.886320
7.140917,60.497597
5.224079,59.525902
5.648280,59.258869
6.597391,59.559167
5.889067,59.084001
6.647440,59.052567
6.285801,58.839246
5.574121,59.032425
5.662623,58.550851
7.048447,57.980468
8.216678,58.108644
9.518273,59.134661
10.422522,59.063249
10.753338,59.908598
11.210803,58.350958
11.705806,58.436713
11.568170,57.927977
11.910582,58.341802
11.702449,57.704891
12.940871,56.583352
12.445869,56.304112
12.812390,55.378195
14.196689,55.382162
14.688334,56.167086
15.848325,56.073701
16.729076,57.444266
16.415656,58.477607
16.949111,58.477607
16.187381,58.641794
17.506676,58.782177
17.653162,59.184405
17.923247,58.803845
18.712444,59.278401
18.084077,59.423362
19.090867,59.748379
17.990082,60.604410
17.175860,60.682536
17.684291,63.004959
18.121614,62.768750
20.000000,63.524681
0,0
20.000000,54.495918
19.373465,54.220340
19.878233,54.640269
18.796674,54.343633
17.948272,54.832227
14.731670,54.026246
14.591287,53.601740
13.021744,54.439460
10.888228,53.959411
11.132372,54.390936
10.143282,54.320439
9.420920,54.828260
9.559167,55.707485
10.960861,56.441749
10.124056,56.711528
10.657511,57.737545
8.596628,57.121080
8.275883,54.752575
8.610666,54.881666
9.014115,54.486763
8.574044,54.301518
9.825895,53.531548
8.668345,53.894713
8.505684,53.369192
7.956664,53.718318
7.093004,53.585870
7.428397,53.222400
5.878386,53.396353
5.334249,53.075914
5.844205,52.584268
5.253376,52.310216
4.733349,52.966964
4.007630,51.963226
4.645762,51.713283
3.430533,51.533227
4.250248,51.352255
1.583276,50.872816
1.665675,50.183413
1.308919,50.000000
0,0
0.000000,50.787976
1.394064,51.153277
1.426719,51.392844
0.254215,51.465782
0.932631,51.590906
1.765774,52.478370
1.301595,52.933700
0.028382,52.897078
0.000305,52.887617
0,0
11.920043,54.998856
12.682383,55.588464
12.310063,56.130465
12.083314,55.651331
11.779965,55.978790
10.865949,55.745632
11.971618,54.556954
11.921569,54.998856
11.920043,54.998856
0,0
10.000153,55.539330
9.977569,55.132525
10.745708,55.067521
10.620890,55.623255
10.003204,55.540246
10.000153,55.539330
0,0
14.989853,68.304417
16.598459,68.839704
15.739681,68.568704
15.618219,68.953841
14.987411,68.305943
14.989853,68.304417
0,0
18.000153,69.449760
17.476768,69.600519
16.783398,69.056382
17.998932,69.449149
18.000153,69.449760
0,0
14.996567,68.582742
15.158312,69.021286
14.370947,68.686809
14.995041,68.583658
14.996567,68.582742
0,0
16.790723,56.999008
16.396735,56.194553
17.120012,57.362173
16.792554,56.999924
16.790723,56.999008
0,0
20.000000,54.933242
19.935607,54.916457
19.889830,54.637827
20.000000,54.646067
0,0
18.195773,56.996567
19.014878,57.922789
18.107576,57.536736
18.195773,56.996567
0,0
13.998322,68.263828
13.493248,68.061189
13.999847,68.263828
13.998322,68.263828
0,0
10.897383,54.999161
10.693217,54.721141
10.899214,54.998245
10.897383,54.999161
0,0
14.714885,53.998779
14.713359,53.998779
14.285801,53.860838
14.714885,53.998779
0,0
4.998245,60.217136
4.978408,60.460365
4.998245,60.217136
0,0
8.262455,63.672389
8.900893,63.773404
8.262455,63.674220
8.262455,63.672389
0,0
12.307622,66.018311
12.594797,66.228885
12.307317,66.021668
12.307622,66.018311
0,0
10.562600,55.990692
10.616617,55.765469
10.564126,55.989776
10.562600,55.990692
0,0
18.364233,60.500649
18.593423,60.301366
18.365759,60.501564
18.364233,60.500649
0,0
10.204318,54.969253
10.537575,54.845045
10.205844,54.969863
10.204318,54.969253
0,0
5.152361,53.362478
5.574121,53.447623
5.152361,53.368276
5.152361,53.362478
0,0
9.000076,63.639734
8.998245,63.639734
8.237430,63.487449
9.000076,63.639734
0,0
14.999619,54.998550
14.775006,55.300374
14.995651,55.000076
14.999619,54.998550
0,0
14.995041,68.366979
14.993210,68.366979
14.210727,68.171664
14.995041,68.366979
0,0
15.457389,68.998398
16.133364,69.324636
15.458915,68.999924
15.457389,68.998398
0,0
9.994965,54.855421
9.661707,55.065385
9.993133,54.855421
9.994965,54.855421
0,0
13.724880,54.272221
13.675746,54.568246
13.209430,54.353704
13.724880,54.272221
0,0
19.667353,69.999084
18.702373,69.919127
19.668269,69.998779
0,0
20.000000,69.321584
19.909972,69.271229
20.000000,69.439689
0,0
8.560006,56.581827
9.028763,57.111925
9.929351,57.042344
9.183795,56.908370
9.383383,56.530861
9.076066,56.795453
8.560922,56.572061
8.560006,56.581827
0,0
14.072480,59.311666
13.824979,58.717784
12.317388,58.373541
12.433661,58.959182
13.254292,58.905470
13.169451,59.366903
14.072480,59.315938
14.072480,59.311666
0,0
16.015564,59.503014
17.724575,59.431907
17.609827,59.794156
18.011749,59.340963
16.018006,59.501793
16.015564,59.503014
0,0
11.083848,59.947356
11.237049,59.637903
11.075303,59.951019
11.083848,59.947356
0,0
14.632486,62.975357
14.633097,62.984512
14.719463,62.669871
14.632486,62.975357
0,0
19.905699,68.364843
19.011826,68.626688
19.910582,68.365759
19.905699,68.364843
0,0
8.400702,61.359426
8.399786,61.361563
9.250019,61.349355
8.400702,61.359426
0,0
18.608682,66.301823
18.616922,66.298466
17.965362,66.465095
18.608682,66.301823
0,0
7.963073,59.971771
8.209964,59.760281
7.961547,59.972381
7.963073,59.971771
0,0
17.461814,65.579461
17.465476,65.573358
16.858778,65.805905
17.461814,65.579461
0,0
12.914015,59.652552
13.070268,59.399863
12.902419,59.656519
12.914015,59.652552
0,0
8.460212,59.311666
8.482795,59.011978
8.451362,59.316243
8.460212,59.311666
0,0
16.280766,66.858778
16.300298,66.861524
16.902419,66.844129
16.280766,66.858778
0,0
11.073472,63.276570
10.507973,63.261616
11.064317,63.280537
11.073472,63.276570
0,0
17.578698,67.866789
17.221027,68.075227
17.586023,67.863737
17.578698,67.866789
0,0
13.150530,59.813382
13.311971,59.527123
13.143511,59.817350
13.150530,59.813382
0,0
16.656748,66.432441
16.296941,66.621347
16.686046,66.431525
16.656748,66.432441
0,0
18.981308,67.409934
18.469215,67.520104
18.992599,67.410239
18.981308,67.409934
0,0
13.246967,61.647517
13.716030,61.407645
13.239338,61.650874
13.246967,61.647517
0,0
13.022660,60.112459
13.136797,59.869535
13.006180,60.117952
13.022660,60.112459
0,0
8.488594,61.882506
9.117876,61.873655
8.473945,61.881895
8.488594,61.882506
0,0
11.229114,61.674372
11.341421,61.395743
11.224231,61.677424
11.229114,61.674372
0,0
8.779736,59.971160
9.013199,59.730983
8.772717,59.972076
8.779736,59.971160
0,0
7.737240,58.835889
7.800412,58.601511
7.726253,58.843824
7.737240,58.835889
0,0
6.687114,58.654612
6.627909,58.426947
6.683757,58.659800
6.687114,58.654612
0,0
14.934920,58.821241
14.940414,58.825818
14.169223,57.783627
14.934920,58.821241
0,0
18.064851,65.725643
18.063630,65.717708
17.003738,66.448615
18.064851,65.725643
0,0
14.195773,63.311055
14.425269,62.783093
14.191806,63.312886
14.195773,63.311055
0,0
15.578851,59.320821
15.571221,59.325093
16.428473,59.316548
15.578851,59.320821
0,0
19.773251,67.015335
19.791257,67.006485
17.061723,67.795682
19.773251,67.015335
0,0
13.836881,64.645609
15.830320,63.737392
13.825895,64.646525
13.836881,64.645609
0,0
10.452735,61.080186
10.450904,61.083848
11.219043,60.397803
10.452735,61.080186
0,0
14.634928,60.949569
14.633707,60.953536
14.977646,60.720684
14.634928,60.949569
0,0
16.551156,67.318685
17.176471,67.565270
16.568246,67.316243
16.551156,67.318685
0,0
11.857481,59.468528
11.860838,59.475242
11.922789,58.901808
11.857481,59.468528
0,0
17.417563,60.501869
16.497444,60.156710
17.421530,60.507362
17.417563,60.501869
0,0
19.320974,66.668956
19.351797,66.661631
17.724575,66.933852
19.320974,66.668956
0,0
14.036164,65.652094
14.430152,65.905699
14.061189,65.654536
14.036164,65.652094
0,0
13.829862,57.028305
13.639124,56.761578
13.828946,57.033799
13.829862,57.028305
0,0
17.059586,65.082322
16.261234,65.429923
17.064775,65.082628
17.059586,65.082322
0,0
11.949645,62.408026
11.913024,61.917906
11.937438,62.412299
11.949645,62.408026
0,0
13.271687,63.721523
13.361715,63.404440
13.264668,63.724269
13.271687,63.721523
0,0
15.040208,58.114137
15.353933,57.885252
15.035935,58.116579
15.040208,58.114137
0,0
15.924315,64.926375
15.921263,64.930037
16.770886,64.476234
15.924315,64.926375
0,0
14.610208,56.748760
14.798199,56.535744
14.606851,56.750286
14.610208,56.748760
0,0
14.556802,63.799039
13.830167,64.173190
14.571450,63.795682
14.556802,63.799039
0,0
15.257496,62.500801
15.160143,62.214847
15.252003,62.502022
15.257496,62.500801
0,0
15.097276,62.943618
15.099718,62.949416
15.428702,62.731518
15.097276,62.943618
0,0
15.612421,64.231174
15.845884,63.972076
15.599603,64.231479
15.612421,64.231174
0,0
13.705959,64.702068
13.470054,64.929427
13.717861,64.699016
13.705959,64.702068
0,0
10.205539,60.789044
10.396887,60.248569
10.195163,60.793317
10.205539,60.789044
0,0
11.571832,64.039826
12.354925,64.251926
11.564202,64.034638
11.571832,64.039826
0,0
17.860685,66.455329
17.337606,66.740978
17.871366,66.450141
17.860685,66.455329
0,0
12.479438,59.663844
12.817578,59.350423
12.467842,59.666590
12.479438,59.663844
0,0
16.539864,64.883040
16.543221,64.879683
16.079042,65.203479
16.539864,64.883040
0,0
12.137331,59.364767
12.334173,59.111162
12.130312,59.369039
12.137331,59.364767
0,0
15.460136,65.472343
15.126574,65.650568
15.471733,65.471427
15.460136,65.472343
0,0
15.020066,65.980163
15.023728,65.976806
14.546120,66.128176
15.020066,65.980163
0,0
20.000000,68.034028
18.573587,68.478065
20.000000,68.034943
0,0
20.000000,63.524681
20.674144,63.795682
21.618982,64.443275
21.232624,65.333486
21.746548,65.191272
21.745632,65.751583
22.396582,65.534600
22.639811,65.907225
24.591745,65.843748
25.509117,65.021592
21.124285,62.799878
21.797513,61.491569
21.425803,60.603494
22.519875,60.212863
23.092393,60.370031
22.893416,59.808804
28.658274,60.742962
28.623178,60.352941
30.346532,59.950408
28.098268,59.790494
27.914855,59.402914
25.696498,59.676051
23.503166,59.230488
23.735714,58.350042
24.585946,58.322271
24.393988,57.240101
23.636530,56.961776
22.609903,57.760433
21.697414,57.566644
20.980850,56.522621
21.247578,54.950637
20.514229,54.954910
21.083391,55.727016
20.567636,55.081865
20.000000,54.933242
0,0
40.000000,64.579690
38.432593,64.807660
38.003510,64.580606
38.366674,64.843671
36.849012,65.152514
36.533761,64.714885
38.041962,64.290379
37.417563,63.781338
34.783551,64.512245
34.244602,65.375296
34.859846,65.864805
32.976883,66.247501
33.712978,66.412604
31.869383,67.138933
39.111620,66.101015
40.000000,66.496223
0,0
40.000000,68.006561
39.776608,68.149691
35.306630,69.251392
33.568322,69.299611
33.031510,68.883040
33.499046,69.401541
32.155032,69.412222
32.101625,69.742123
33.130694,69.716793
32.091859,69.941100
31.261769,69.556878
30.298314,69.880369
29.489891,69.656062
28.867933,70.000000
0,0
22.489052,58.999161
22.037385,58.929274
22.485084,58.701305
23.070726,58.837415
22.489052,58.999161
0,0
22.000153,57.943542
23.300832,58.474861
21.836576,58.497749
21.993439,57.946288
22.000153,57.943542
0,0
22.364233,60.057527
22.984054,60.303197
22.364233,60.063325
22.364233,60.057527
0,0
21.868315,70.000000
22.118257,69.736324
21.273823,70.000000
0,0
23.490043,70.000000
23.468070,69.981079
23.363394,70.000000
0,0
20.000000,54.646067
20.412604,54.677501
20.000000,54.495918
0,0
20.000000,69.439689
20.288090,69.978637
20.000000,69.725338
0,0
40.000000,65.615167
39.700618,65.465629
40.000000,65.091783
0,0
27.832456,61.146715
27.271534,61.667353
28.073243,61.479667
28.872816,61.820859
27.259022,62.460517
27.703670,62.897536
26.896468,63.592126
28.968948,62.385138
27.949950,62.764782
27.932250,62.258793
29.318685,62.152285
29.282368,62.607919
29.949798,62.442206
29.730678,61.825132
28.296635,61.356374
28.867933,61.222095
27.854734,61.143969
27.832456,61.146715
0,0
25.929046,63.097124
26.011444,62.401312
26.315404,62.888380
26.771954,62.643320
26.453040,62.957961
27.184253,62.815137
25.637598,61.968566
25.524681,61.290150
26.358434,61.422904
26.088045,60.928817
25.150835,61.456168
25.934539,62.319829
25.928435,62.887160
25.344015,63.035477
25.930877,63.101396
25.929046,63.097124
0,0
34.641032,62.860609
35.835813,62.440375
36.458381,61.179980
35.869078,60.853437
34.832685,61.013046
35.689937,61.137255
34.317845,61.821469
33.965667,62.541085
34.729839,62.021363
34.463416,62.592966
35.057908,62.044251
35.589227,62.240482
34.641032,62.860609
0,0
38.136263,58.936599
39.073167,58.502022
38.428321,58.009461
37.088273,58.689097
38.084077,58.524300
37.539025,59.185931
38.476539,59.211872
37.770047,59.081254
38.138399,58.937514
38.136263,58.936599
0,0
34.447242,63.850919
35.496452,63.402914
34.802167,63.479515
34.825360,62.885023
34.412146,63.860075
34.447242,63.850919
0,0
24.780346,62.212711
24.736400,61.885557
23.734493,61.772030
23.704585,61.236744
23.698787,62.216983
24.780346,62.212711
0,0
24.768444,61.733577
23.995727,61.230030
24.408331,61.017014
23.751278,61.332265
24.756847,61.734798
24.768444,61.733577
0,0
30.956893,65.194018
31.960327,64.861982
31.223316,65.077745
30.510109,64.915389
30.919661,65.203784
30.956893,65.194018
0,0
26.952926,64.229038
26.799115,64.561074
28.211185,64.120394
26.956283,64.225681
26.952926,64.229038
0,0
27.065843,68.911727
28.831617,69.434806
28.375677,68.853437
27.059434,68.909590
27.065843,68.911727
0,0
30.941939,61.729305
32.955520,60.650797
31.410697,59.899138
29.795987,61.215991
30.941939,61.729305
0,0
27.594415,58.335393
28.132448,57.848020
26.949569,58.805676
27.719234,58.943008
27.594415,58.335393
0,0
26.012360,61.566339
26.216220,61.852293
26.580606,61.616999
26.016632,61.563897
26.012360,61.566339
0,0
31.103380,66.271000
31.324636,65.887083
30.624552,66.059510
31.101244,66.271916
31.103380,66.271000
0,0
27.569085,67.832914
26.198825,68.157626
28.059815,68.068513
27.581292,67.814603
27.569085,67.832914
0,0
33.646448,63.485313
34.149996,63.174640
33.343099,63.241779
33.644617,63.486839
33.646448,63.485313
0,0
31.313649,58.468452
31.723507,58.146181
30.818341,58.215152
31.310292,58.469368
31.313649,58.468452
0,0
33.254292,68.340429
33.342794,67.549096
32.553292,67.403525
